product_name,category,quantity,price,region
Phone,Electronics,1,1158,South
Headphones,Fashion,2,779,East
Shoes,Fashion,1,491,South
Shirt,Electronics,1,1874,West
Watch,Electronics,3,251,East
Laptop,Fashion,5,1131,South
Speaker,Electronics,4,1099,South
Laptop,Electronics,5,1353,North
Camera,Electronics,1,853,North
Camera,Electronics,2,495,West
Jeans,Electronics,1,1022,North
Jeans,Electronics,3,954,East
Shoes,Electronics,1,417,South
Tablet,Electronics,3,190,North
Jeans,Electronics,3,640,East
Laptop,Fashion,1,1169,North
Shoes,Electronics,1,458,South
Watch,Electronics,5,872,South
Jeans,Fashion,5,823,North
Shirt,Fashion,1,895,North
Tablet,Fashion,5,1107,East
Shoes,Fashion,5,493,West
Phone,Fashion,1,549,East
Shoes,Electronics,4,261,East
Jeans,Fashion,3,407,North
Speaker,Electronics,4,160,South
Shoes,Fashion,4,1746,East
Speaker,Fashion,2,697,North
Headphones,Electronics,1,1500,East
Laptop,Electronics,5,1855,West
Camera,Fashion,5,527,East
Shirt,Electronics,1,456,North
Shoes,Electronics,5,1743,North
Phone,Fashion,4,850,South
Shoes,Fashion,2,1268,West
Shirt,Fashion,4,1377,West
Phone,Electronics,4,572,South
Phone,Electronics,4,1172,North
Shoes,Fashion,1,262,South
Shirt,Electronics,5,173,South
Headphones,Fashion,5,944,East
Laptop,Fashion,2,1915,North
Jeans,Fashion,1,1381,South
Camera,Fashion,4,1716,South
Watch,Fashion,5,1121,West
Shoes,Fashion,3,1368,West
Laptop,Fashion,5,1202,East
Speaker,Fashion,1,905,North
Tablet,Fashion,1,1729,South
Speaker,Fashion,5,1827,North
Headphones,Electronics,1,871,East
Tablet,Fashion,4,1727,South
Shoes,Electronics,1,1575,East
Shirt,Electronics,1,661,East
Laptop,Electronics,4,1625,North
Shirt,Fashion,5,970,South
Laptop,Electronics,5,868,West
Phone,Fashion,4,180,North
Phone,Electronics,2,1238,West
Headphones,Fashion,2,869,South
Camera,Fashion,4,1518,South
Phone,Fashion,3,711,West
Camera,Fashion,3,1239,North
Shirt,Fashion,3,1712,North
Headphones,Fashion,5,814,West
Shirt,Fashion,5,594,North
Tablet,Fashion,5,1059,South
Watch,Fashion,4,727,South
Shoes,Fashion,5,1913,South
Shirt,Fashion,4,1665,East
Laptop,Fashion,1,1330,East
Camera,Electronics,5,1766,South
Watch,Fashion,3,1537,East
Laptop,Electronics,1,1219,South
Laptop,Electronics,4,1965,West
Shirt,Electronics,3,1999,South
Speaker,Electronics,1,273,North
Phone,Electronics,1,653,South
Jeans,Fashion,4,1539,South
Phone,Electronics,1,1843,South
Phone,Electronics,1,624,South
Shoes,Fashion,1,1128,West
Shirt,Fashion,4,422,North
Phone,Fashion,5,1363,South
Phone,Fashion,3,674,North
Jeans,Electronics,5,131,East
Camera,Fashion,3,1861,West
Speaker,Fashion,2,1217,North
Headphones,Electronics,1,1777,East
Speaker,Fashion,5,1133,South
Tablet,Electronics,5,1032,West
Headphones,Fashion,3,546,West
Shirt,Electronics,3,1023,North
Watch,Fashion,1,859,West
Speaker,Electronics,2,1838,East
Speaker,Fashion,2,1966,West
Speaker,Fashion,3,727,West
Headphones,Fashion,5,717,North
Shirt,Fashion,3,1295,West
Phone,Fashion,2,993,West
Headphones,Electronics,4,396,South
Shoes,Fashion,3,687,North
Tablet,Fashion,2,128,North
Jeans,Fashion,1,1722,South
Tablet,Fashion,3,274,North
Phone,Electronics,2,245,West
Watch,Electronics,3,901,North
Speaker,Fashion,1,1122,West
Phone,Electronics,5,1343,West
Speaker,Fashion,3,674,South
Camera,Fashion,5,1915,West
Tablet,Fashion,4,1464,South
Speaker,Electronics,5,100,South
Shoes,Fashion,2,599,East
Camera,Fashion,1,694,North
Jeans,Fashion,4,1537,North
Laptop,Electronics,5,334,East
Speaker,Electronics,4,1346,East
Phone,Fashion,5,1466,East
Tablet,Fashion,3,995,West
Phone,Fashion,5,1251,South
Phone,Fashion,2,782,East
Laptop,Fashion,2,309,East
Watch,Fashion,1,1377,East
Jeans,Electronics,1,1492,West
Headphones,Electronics,1,965,South
Speaker,Electronics,1,727,North
Watch,Fashion,2,975,West
Watch,Electronics,1,1421,South
Shirt,Electronics,1,957,East
Speaker,Electronics,5,1046,North
Laptop,Electronics,3,1731,West
Tablet,Electronics,2,1458,West
Jeans,Fashion,2,788,East
Camera,Fashion,2,937,South
Tablet,Electronics,1,1360,East
Headphones,Fashion,3,408,East
Shoes,Fashion,1,887,South
Phone,Electronics,4,716,East
Phone,Electronics,4,231,East
Watch,Electronics,2,559,East
Watch,Fashion,3,1272,West
Phone,Electronics,1,1070,East
Phone,Fashion,2,1459,North
Jeans,Fashion,2,1235,North
Watch,Fashion,5,1376,East
Speaker,Fashion,3,1809,West
Speaker,Fashion,3,1674,West
Speaker,Electronics,1,1883,South
Headphones,Fashion,5,550,South
Tablet,Fashion,1,1330,East
Shirt,Electronics,5,892,West
Watch,Electronics,2,946,South
Tablet,Electronics,1,1972,East
Shirt,Fashion,3,716,East
Jeans,Electronics,1,1589,West
Jeans,Electronics,5,1904,West
Watch,Fashion,3,357,North
Watch,Fashion,2,1601,East
Camera,Electronics,5,880,South
Tablet,Electronics,3,973,East
Watch,Electronics,3,1949,South
Headphones,Fashion,3,1474,East
Tablet,Electronics,5,702,South
Headphones,Fashion,1,1852,West
Jeans,Electronics,4,1676,North
Shirt,Fashion,2,601,West
Laptop,Electronics,5,680,South
Camera,Fashion,3,1841,West
Shirt,Fashion,1,1879,South
Tablet,Electronics,2,815,East
Headphones,Fashion,3,1887,West
Shoes,Electronics,3,1226,South
Jeans,Fashion,5,402,West
Tablet,Fashion,3,710,West
Headphones,Fashion,1,1126,West
Camera,Electronics,2,338,West
Watch,Electronics,1,1498,South
Speaker,Electronics,1,553,East
Headphones,Fashion,1,783,South
Headphones,Electronics,1,416,West
Shoes,Electronics,5,542,North
Phone,Electronics,3,663,East
Shoes,Electronics,5,289,East
Tablet,Electronics,4,1534,West
Phone,Electronics,3,576,West
Laptop,Fashion,3,498,South
Tablet,Electronics,2,519,East
Phone,Electronics,1,363,North
Speaker,Electronics,5,784,West
Phone,Fashion,2,401,West
Jeans,Fashion,3,1746,East
Shoes,Fashion,1,366,North
Tablet,Fashion,5,1067,West
Tablet,Electronics,2,500,East
Phone,Electronics,4,1905,South
Laptop,Fashion,3,1260,West
Headphones,Electronics,2,1361,West
Laptop,Fashion,3,378,South
Camera,Fashion,5,848,West
Phone,Electronics,3,362,North
Watch,Electronics,4,1152,North
Watch,Fashion,3,1875,South
Shirt,Electronics,2,1038,South
Headphones,Fashion,3,1009,West
Jeans,Electronics,5,1419,East
Watch,Fashion,5,1557,East
Laptop,Electronics,4,727,West
Speaker,Electronics,4,1712,West
Camera,Electronics,2,1070,North
Speaker,Fashion,1,1941,West
Headphones,Electronics,3,1436,East
Camera,Electronics,5,1838,East
Jeans,Electronics,2,598,East
Laptop,Fashion,1,292,South
Shirt,Electronics,5,456,East
Tablet,Fashion,1,216,South
Headphones,Fashion,1,1773,North
Speaker,Fashion,5,454,South
Jeans,Electronics,1,1766,West
Headphones,Fashion,5,208,West
Shirt,Fashion,4,529,East
Jeans,Electronics,1,535,West
Phone,Fashion,4,213,East
Jeans,Electronics,3,1759,North
Camera,Fashion,4,1810,South
Shirt,Fashion,3,1011,East
Speaker,Fashion,1,352,South
Tablet,Electronics,1,231,West
Jeans,Electronics,1,1573,East
Watch,Electronics,1,234,North
Headphones,Electronics,1,1212,West
Camera,Electronics,3,1363,East
Jeans,Electronics,1,1025,South
Laptop,Fashion,3,1889,West
Tablet,Electronics,1,713,East
Shoes,Electronics,2,1787,South
Camera,Electronics,4,1787,South
Tablet,Fashion,5,1662,West
Jeans,Fashion,4,1929,East
Laptop,Electronics,4,519,North
Speaker,Fashion,1,1717,North
Speaker,Electronics,1,1259,South
Headphones,Electronics,4,1199,South
Camera,Fashion,1,1728,South
Shirt,Fashion,2,114,East
Laptop,Fashion,4,1139,East
Watch,Fashion,4,264,East
Watch,Electronics,2,1394,South
Camera,Fashion,4,328,West
Watch,Fashion,1,356,South
Jeans,Fashion,5,1070,South
Tablet,Fashion,3,278,East
Speaker,Fashion,3,598,North
Watch,Electronics,2,671,South
Headphones,Fashion,3,1132,East
Headphones,Fashion,4,808,East
Phone,Electronics,1,1230,East
Headphones,Fashion,5,1686,South
Phone,Fashion,2,932,South
Phone,Fashion,5,1337,South
Tablet,Fashion,4,1820,South
Camera,Fashion,4,1869,North
Shoes,Electronics,5,421,East
Jeans,Fashion,4,1191,East
Jeans,Fashion,5,1157,South
Headphones,Electronics,2,1622,North
Watch,Fashion,5,1062,West
Camera,Electronics,1,1038,West
Jeans,Fashion,3,103,South
Headphones,Electronics,3,1875,East
Watch,Electronics,5,913,North
Headphones,Fashion,2,1066,West
Speaker,Electronics,3,1080,North
Watch,Fashion,2,991,South
Phone,Fashion,3,977,West
Speaker,Electronics,2,101,East
Shoes,Electronics,5,855,West
Shoes,Electronics,5,1703,South
Tablet,Electronics,1,1944,North
Jeans,Fashion,2,967,South
Speaker,Fashion,5,224,West
Phone,Fashion,2,1523,East
Phone,Electronics,4,1273,West
Tablet,Electronics,2,123,West
Tablet,Electronics,3,131,North
Shoes,Fashion,4,234,North
Tablet,Fashion,2,1617,North
Phone,Electronics,4,1293,West
Speaker,Electronics,3,1282,East
Camera,Electronics,3,662,South
Laptop,Electronics,1,477,North
Tablet,Electronics,4,262,West
Tablet,Fashion,2,1742,South
Watch,Electronics,2,1102,East
Speaker,Electronics,3,1090,East
Tablet,Fashion,1,950,East
Phone,Fashion,1,1673,North
Jeans,Electronics,1,821,West
Watch,Electronics,5,1182,South
Shirt,Electronics,1,1478,South
Tablet,Electronics,3,1214,South
Camera,Electronics,3,925,East
Headphones,Electronics,3,1851,North
Laptop,Electronics,1,497,West
Phone,Electronics,2,1434,West
Speaker,Electronics,4,708,East
Laptop,Electronics,2,416,North
Tablet,Fashion,1,1533,North
Shirt,Electronics,4,755,East
Phone,Electronics,3,376,East
Watch,Fashion,1,104,East
Phone,Fashion,5,1714,North
Headphones,Electronics,1,549,South
Tablet,Electronics,2,604,North
Shirt,Fashion,3,1536,North
Headphones,Fashion,2,1348,South
Tablet,Electronics,4,1765,South
Jeans,Electronics,3,1159,West
Headphones,Electronics,2,182,East
Camera,Fashion,5,1042,North
Watch,Fashion,3,1943,North
Shoes,Fashion,4,895,West
Jeans,Electronics,4,797,South
Shoes,Electronics,2,1865,South
Shirt,Electronics,1,1311,South
Laptop,Electronics,2,1193,South
Jeans,Electronics,5,1388,East
Shoes,Electronics,5,193,West
Shirt,Electronics,5,1954,North
Laptop,Fashion,5,1735,North
Watch,Electronics,4,1472,South
Speaker,Electronics,3,678,North
Laptop,Electronics,3,1999,East
Headphones,Fashion,4,1041,East
Headphones,Fashion,1,1894,West
Phone,Fashion,1,1644,West
Headphones,Electronics,3,150,East
Jeans,Electronics,3,1380,East
Shoes,Electronics,1,1291,East
Phone,Fashion,3,1503,North
Tablet,Fashion,5,632,East
Shirt,Fashion,2,141,North
Camera,Fashion,5,1649,North
Jeans,Fashion,1,546,West
Headphones,Fashion,5,1097,West
Jeans,Fashion,4,380,East
Tablet,Electronics,5,266,West
Phone,Electronics,3,296,West
Speaker,Electronics,1,1962,West
Headphones,Electronics,3,927,South
Speaker,Electronics,3,1276,North
Watch,Fashion,3,208,South
Jeans,Electronics,2,1974,West
Speaker,Fashion,5,1216,South
Watch,Fashion,5,1618,East
Laptop,Fashion,4,1461,West
Speaker,Fashion,3,1876,East
Headphones,Fashion,1,1633,South
Phone,Fashion,5,1417,North
Phone,Electronics,2,323,West
Shoes,Electronics,4,1957,South
Tablet,Electronics,5,662,East
Tablet,Fashion,2,787,West
Tablet,Electronics,4,743,North
Phone,Fashion,5,1202,North
Shoes,Electronics,3,1713,East
Shoes,Fashion,3,326,East
Tablet,Electronics,5,727,South
Laptop,Fashion,5,1658,South
Shoes,Fashion,1,165,North
Watch,Fashion,4,1257,South
Tablet,Fashion,3,333,North
Phone,Electronics,3,1440,North
Watch,Electronics,3,1807,East
Speaker,Electronics,4,252,North
Shoes,Electronics,1,497,West
Laptop,Electronics,5,258,West
Tablet,Electronics,1,1217,South
Headphones,Electronics,5,1445,West
Shirt,Electronics,1,668,North
Shirt,Fashion,5,504,South
Phone,Fashion,2,1845,South
Tablet,Electronics,5,785,North
Jeans,Fashion,4,882,South
Shoes,Electronics,2,1291,East
Speaker,Fashion,2,1941,North
Phone,Fashion,1,328,West
Tablet,Fashion,5,1895,West
Tablet,Fashion,2,600,South
Camera,Electronics,1,1957,East
Laptop,Electronics,1,1555,South
Shoes,Fashion,5,1920,North
Camera,Electronics,1,1387,East
Watch,Electronics,2,1904,West
Speaker,Fashion,4,545,North
Speaker,Electronics,5,1603,North
Tablet,Electronics,2,303,East
Speaker,Fashion,5,411,South
Camera,Fashion,5,1239,West
Jeans,Fashion,4,140,West
Laptop,Fashion,3,1979,South
Phone,Fashion,2,168,West
Headphones,Electronics,5,180,South
Headphones,Fashion,5,577,East
Phone,Fashion,3,335,North
Watch,Fashion,3,1963,East
Shoes,Fashion,3,271,South
Phone,Electronics,1,605,North
Speaker,Fashion,5,1153,West
Laptop,Fashion,5,1956,East
Laptop,Electronics,4,226,West
Speaker,Fashion,2,1093,East
Watch,Electronics,5,1929,West
Phone,Electronics,1,280,North
Jeans,Fashion,2,930,East
Headphones,Fashion,2,786,West
Speaker,Electronics,3,1537,North
Laptop,Fashion,3,1846,East
Laptop,Electronics,2,368,North
Shirt,Electronics,2,1006,South
Speaker,Electronics,5,1624,West
Watch,Fashion,4,1407,East
Headphones,Fashion,5,1101,West
Phone,Electronics,1,1097,East
Headphones,Electronics,5,1567,East
Jeans,Electronics,1,429,North
Jeans,Electronics,1,978,West
Camera,Fashion,2,543,North
Headphones,Fashion,4,1294,South
Shoes,Electronics,2,1020,West
Shoes,Fashion,3,1937,West
Tablet,Fashion,3,1965,South
Shirt,Fashion,4,1010,South
Tablet,Fashion,3,525,East
Speaker,Fashion,5,948,East
Speaker,Fashion,4,761,East
Jeans,Electronics,4,1441,North
Laptop,Fashion,5,1728,North
Speaker,Electronics,5,430,South
Phone,Electronics,1,1689,North
Speaker,Electronics,1,308,West
Shirt,Fashion,3,345,South
Headphones,Fashion,5,1985,North
Headphones,Fashion,2,501,West
Shirt,Fashion,1,1476,West
Watch,Fashion,1,1535,West
Watch,Fashion,5,1573,South
Laptop,Fashion,4,469,East
Headphones,Fashion,4,1722,West
Camera,Fashion,1,228,South
Phone,Fashion,1,788,South
Shoes,Electronics,4,1291,South
Tablet,Electronics,3,452,West
Phone,Electronics,5,782,West
Shirt,Fashion,2,1704,South
Camera,Fashion,5,1552,West
Jeans,Fashion,4,259,East
Tablet,Fashion,2,1256,North
Headphones,Electronics,4,190,North
Phone,Fashion,5,116,East
Shoes,Fashion,3,1817,West
Phone,Fashion,2,1277,East
Watch,Fashion,1,1180,North
Watch,Fashion,5,161,South
Watch,Electronics,1,862,North
Jeans,Electronics,2,1476,South
Watch,Electronics,2,801,East
Shirt,Fashion,1,1348,West
Phone,Electronics,2,342,South
Watch,Electronics,3,475,East
Watch,Electronics,1,531,North
Jeans,Electronics,4,1760,South
Tablet,Fashion,3,828,West
Phone,Fashion,4,1877,East
Camera,Electronics,3,804,North
Headphones,Fashion,2,1799,North
Camera,Fashion,2,1067,North
Watch,Fashion,5,1766,North
Watch,Fashion,4,220,West
Shirt,Electronics,3,627,East
Speaker,Electronics,1,1209,South
Phone,Electronics,4,385,North
Laptop,Fashion,2,1296,South
Headphones,Electronics,1,562,West
Watch,Fashion,4,667,South
Headphones,Electronics,2,1803,East
Camera,Electronics,3,1115,West
Shirt,Electronics,2,1718,North
Tablet,Fashion,2,910,East
Watch,Fashion,3,468,North
Watch,Fashion,1,289,South
Laptop,Electronics,3,764,North
Shoes,Electronics,1,1641,North
Laptop,Fashion,3,1079,North
Jeans,Fashion,2,1883,West
Headphones,Fashion,3,1281,East
Watch,Fashion,3,144,East
Shoes,Electronics,4,650,North
Speaker,Electronics,2,722,North
Shoes,Electronics,3,1129,West
Speaker,Electronics,3,740,North
Shirt,Fashion,2,1753,West
Laptop,Electronics,5,468,East
Tablet,Electronics,3,1412,West
Phone,Electronics,4,1372,West
Jeans,Fashion,2,1821,East
Phone,Fashion,3,1813,South
Shirt,Fashion,2,1863,North
Laptop,Fashion,2,491,South
Watch,Electronics,2,415,West
Headphones,Fashion,1,878,North
Shirt,Fashion,3,1163,East
Jeans,Electronics,3,1778,South
Laptop,Electronics,3,110,West
Laptop,Electronics,2,1039,West
Phone,Fashion,4,752,South
Shoes,Electronics,1,1089,North
Speaker,Electronics,5,1993,West
Phone,Electronics,5,1458,North
Jeans,Electronics,1,636,West
Shoes,Electronics,5,1538,South
Headphones,Electronics,4,1088,North
Laptop,Fashion,1,1938,South
Laptop,Fashion,3,163,West
Phone,Fashion,3,483,North
Shoes,Fashion,2,1635,East
Jeans,Electronics,4,1297,North
Laptop,Fashion,4,314,West
Tablet,Fashion,3,1722,South
Shoes,Fashion,5,1356,North
Speaker,Electronics,4,1542,North
Shirt,Fashion,1,1865,North
Headphones,Fashion,1,1170,West
Watch,Fashion,2,924,North
Jeans,Fashion,3,1775,East
Laptop,Electronics,5,1364,East
Tablet,Electronics,4,1119,South
Laptop,Fashion,5,1765,South
Laptop,Electronics,4,808,East
Jeans,Electronics,5,1216,East
Phone,Electronics,3,1943,East
Laptop,Fashion,5,1862,East
Shoes,Fashion,1,1487,East
Tablet,Fashion,5,1854,East
Jeans,Electronics,3,1572,West
Jeans,Fashion,2,993,East
Jeans,Electronics,2,258,West
Laptop,Electronics,2,1600,South
Phone,Electronics,5,921,West
Shoes,Fashion,2,206,West
Tablet,Electronics,2,621,North
Shoes,Electronics,4,791,South
Watch,Fashion,4,1977,North
Camera,Electronics,2,901,South
Tablet,Electronics,4,565,West
Shoes,Electronics,3,334,South
Shirt,Fashion,5,1123,West
Laptop,Electronics,4,143,South
Camera,Electronics,2,525,West
Jeans,Fashion,1,422,West
Shirt,Electronics,4,475,West
Tablet,Fashion,3,338,East
Tablet,Electronics,1,1101,North
Speaker,Electronics,4,555,West
Shirt,Electronics,2,1579,South
Phone,Electronics,1,905,South
Shirt,Electronics,1,1898,East
Phone,Fashion,1,506,West
Headphones,Fashion,2,1793,South
Watch,Electronics,5,870,East
Camera,Fashion,4,1832,North
Headphones,Fashion,1,447,North
Shoes,Electronics,3,1533,West
Watch,Electronics,3,1512,West
Phone,Electronics,4,1206,North
Tablet,Fashion,3,1963,North
Laptop,Fashion,1,854,North
Phone,Electronics,5,1936,West
Jeans,Fashion,1,1114,East
Tablet,Fashion,3,735,North
Headphones,Electronics,5,419,North
Speaker,Fashion,2,1280,East
Shirt,Electronics,3,263,East
Tablet,Fashion,2,764,South
Shoes,Electronics,3,622,South
Headphones,Electronics,4,1453,North
Headphones,Fashion,3,236,East
Laptop,Fashion,4,1349,North
Watch,Fashion,4,1334,South
Tablet,Electronics,4,1134,South
Watch,Fashion,4,1378,North
Shirt,Electronics,5,712,North
Watch,Fashion,5,367,East
Shoes,Electronics,5,992,South
Shoes,Electronics,4,1111,West
Phone,Fashion,1,119,East
Jeans,Fashion,1,906,West
Tablet,Fashion,2,194,West
Laptop,Electronics,2,669,West
Camera,Electronics,3,1438,West
Tablet,Electronics,2,1169,North
Shirt,Fashion,5,1915,North
Shirt,Electronics,2,1917,North
Jeans,Fashion,3,539,South
Phone,Fashion,4,1198,North
Shoes,Electronics,4,1178,West
Shoes,Fashion,1,503,East
Shirt,Fashion,1,1585,West
Laptop,Electronics,2,1905,South
Camera,Fashion,2,1249,West
Tablet,Electronics,2,1833,North
Shoes,Fashion,4,496,East
Laptop,Electronics,3,1196,South
Laptop,Fashion,2,141,North
Phone,Fashion,5,709,South
Laptop,Electronics,4,274,North
Jeans,Electronics,5,1079,East
Shirt,Electronics,5,1727,East
Watch,Fashion,2,1920,East
Speaker,Fashion,5,853,East
Headphones,Fashion,3,468,West
Headphones,Electronics,2,416,West
Jeans,Electronics,3,1719,South
Shoes,Fashion,3,328,West
Tablet,Electronics,2,198,West
Watch,Fashion,1,343,South
Phone,Electronics,5,701,West
Laptop,Electronics,5,794,West
Shoes,Electronics,2,257,North
Shirt,Electronics,3,1015,West
Tablet,Fashion,2,1752,East
Laptop,Electronics,3,1565,East
Speaker,Electronics,5,1633,North
Camera,Fashion,2,1283,East
Watch,Electronics,5,719,South
Tablet,Electronics,4,130,South
Speaker,Fashion,3,203,West
Phone,Electronics,2,899,South
Shirt,Fashion,3,1643,South
Shirt,Fashion,4,351,North
Jeans,Electronics,2,596,West
Tablet,Electronics,3,1313,North
Headphones,Fashion,2,1466,South
Phone,Electronics,5,1926,West
Headphones,Fashion,4,1263,West
Headphones,Electronics,2,1260,South
Phone,Electronics,3,1182,North
Tablet,Electronics,3,1917,South
Jeans,Electronics,4,185,South
Speaker,Electronics,2,1403,South
Watch,Fashion,1,1052,East
Jeans,Fashion,3,169,South
Watch,Electronics,4,245,East
Laptop,Electronics,4,1615,West
Camera,Fashion,4,1192,West
Headphones,Electronics,5,939,South
Speaker,Electronics,1,455,East
Speaker,Electronics,2,1162,West
Laptop,Fashion,3,1488,East
Camera,Electronics,2,991,East
Shirt,Electronics,3,1706,West
Camera,Fashion,4,1979,East
Watch,Fashion,3,570,North
Shirt,Fashion,1,1539,North
Camera,Fashion,5,618,South
Tablet,Fashion,5,1254,South
Jeans,Fashion,1,1736,South
Headphones,Fashion,5,474,West
Laptop,Fashion,4,181,West
Watch,Electronics,3,789,South
Laptop,Electronics,1,640,North
Tablet,Electronics,3,503,West
Speaker,Electronics,5,1677,East
Jeans,Electronics,4,1259,East
Speaker,Fashion,4,1439,East
Headphones,Electronics,2,1207,North
Camera,Electronics,2,769,East
Jeans,Fashion,5,498,West
Shoes,Electronics,5,1996,South
Laptop,Electronics,5,1087,East
Shirt,Electronics,3,290,East
Headphones,Fashion,1,1189,South
Headphones,Fashion,3,1131,West
Phone,Electronics,2,323,East
Speaker,Electronics,3,1421,South
Tablet,Electronics,2,1625,West
Laptop,Electronics,3,953,North
Headphones,Electronics,3,686,East
Laptop,Electronics,3,1609,East
Phone,Electronics,4,1871,West
Watch,Fashion,3,1705,East
Jeans,Electronics,2,1242,South
Jeans,Fashion,3,1237,North
Speaker,Fashion,1,1026,North
Phone,Fashion,4,396,West
Speaker,Fashion,4,413,East
Tablet,Electronics,3,149,West
Laptop,Fashion,1,104,West
Laptop,Electronics,2,1629,East
Tablet,Fashion,4,267,East
Phone,Fashion,1,423,South
Watch,Fashion,1,1905,South
Phone,Fashion,5,1693,East
Jeans,Electronics,3,1800,South
Speaker,Fashion,1,466,South
Shoes,Fashion,1,1581,East
Laptop,Fashion,1,1469,East
Camera,Fashion,3,1553,West
Tablet,Fashion,1,794,North
Jeans,Fashion,3,115,West
Speaker,Electronics,5,432,East
Jeans,Fashion,4,1570,South
Watch,Electronics,2,1495,West
Speaker,Fashion,5,1477,West
Watch,Fashion,1,700,North
Shoes,Electronics,1,325,East
Camera,Electronics,1,729,East
Shirt,Fashion,3,1271,South
Watch,Electronics,1,642,South
Shoes,Electronics,5,1764,North
Watch,Fashion,3,1130,South
Jeans,Fashion,2,1834,East
Jeans,Electronics,5,1067,South
Watch,Electronics,3,1121,North
Shoes,Electronics,5,1327,West
Headphones,Electronics,2,1562,North
Phone,Fashion,1,1368,West
Headphones,Electronics,5,1585,West
Laptop,Fashion,5,1039,South
Jeans,Electronics,3,489,South
Watch,Fashion,1,892,West
Phone,Fashion,4,523,West
Watch,Electronics,5,1894,South
Shoes,Fashion,5,1372,East
Watch,Electronics,3,1182,East
Jeans,Fashion,2,569,South
Tablet,Electronics,2,464,South
Watch,Electronics,2,1745,East
Phone,Electronics,2,1066,South
Shirt,Fashion,4,758,East
Tablet,Fashion,5,1746,West
Headphones,Electronics,4,808,West
Shirt,Electronics,1,557,East
Shoes,Electronics,4,269,North
Laptop,Electronics,3,1760,South
Jeans,Fashion,2,614,East
Shoes,Electronics,1,276,East
Shoes,Fashion,5,1865,East
Shoes,Fashion,1,742,East
Shirt,Fashion,1,492,South
Tablet,Fashion,3,1237,North
Phone,Electronics,3,1040,North
Watch,Electronics,3,1815,West
Watch,Fashion,1,1931,South
Camera,Fashion,3,233,West
Watch,Fashion,4,408,East
Shirt,Electronics,2,962,East
Jeans,Electronics,5,957,South
Shirt,Electronics,4,1565,East
Camera,Fashion,5,985,West
Laptop,Fashion,4,242,East
Jeans,Fashion,2,871,West
Shirt,Fashion,2,804,West
Shoes,Fashion,2,976,West
Jeans,Electronics,3,245,West
Phone,Electronics,3,1236,North
Phone,Fashion,4,1752,South
Tablet,Electronics,1,1426,West
Shoes,Fashion,4,1866,West
Camera,Electronics,5,1004,North
Phone,Electronics,3,1150,South
Headphones,Electronics,5,525,North
Watch,Electronics,1,192,West
Phone,Fashion,5,1645,West
Shirt,Fashion,2,1475,East
Laptop,Electronics,5,1993,West
Shirt,Electronics,3,837,East
Jeans,Fashion,5,439,West
Headphones,Electronics,5,492,South
Laptop,Fashion,1,409,West
Jeans,Fashion,2,1095,West
Camera,Electronics,4,839,South
Camera,Electronics,4,758,North
Speaker,Electronics,4,111,West
Tablet,Electronics,5,1864,North
Speaker,Fashion,2,843,North
Speaker,Fashion,4,190,West
Watch,Electronics,1,1962,North
Shirt,Fashion,2,908,South
Shoes,Electronics,2,700,East
Watch,Fashion,5,1558,North
Speaker,Fashion,5,1789,South
Laptop,Electronics,2,1440,West
Speaker,Electronics,3,370,West
Camera,Fashion,2,104,South
Shirt,Fashion,2,1755,East
Laptop,Fashion,2,868,South
Jeans,Electronics,3,1926,North
Phone,Fashion,3,1182,North
Shoes,Fashion,5,954,North
Shirt,Fashion,5,1357,North
Laptop,Fashion,5,1200,North
Speaker,Electronics,2,1168,North
Laptop,Electronics,1,1300,West
Shirt,Electronics,1,897,North
Camera,Electronics,2,261,West
Laptop,Fashion,5,1074,North
Laptop,Electronics,2,401,West
Headphones,Electronics,2,1678,West
Laptop,Fashion,1,1356,West
Shoes,Electronics,4,847,South
Shirt,Electronics,4,1475,West
Shirt,Fashion,5,1128,West
Headphones,Fashion,2,490,West
Watch,Electronics,4,639,North
Jeans,Electronics,5,1456,East
Jeans,Fashion,4,969,West
Laptop,Electronics,1,1613,North
Watch,Fashion,4,1411,East
Phone,Electronics,3,1352,North
Tablet,Fashion,3,1467,North
Watch,Fashion,5,1484,West
Shoes,Electronics,1,1365,South
Headphones,Fashion,3,728,East
Jeans,Fashion,1,1706,West
Watch,Fashion,3,278,South
Shirt,Fashion,1,385,South
Camera,Electronics,3,1641,South
Headphones,Electronics,5,425,West
Tablet,Fashion,3,279,West
Shoes,Fashion,5,1008,North
Jeans,Fashion,5,1995,North
Camera,Fashion,1,1085,East
Shoes,Electronics,3,839,South
Phone,Fashion,5,1589,North
Phone,Fashion,3,1332,West
Tablet,Electronics,2,252,South
Phone,Fashion,3,1254,South
Tablet,Electronics,2,1812,South
Headphones,Electronics,5,909,East
Watch,Electronics,3,1305,West
Headphones,Fashion,5,667,North
Speaker,Electronics,3,224,East
Shoes,Fashion,4,588,North
Shirt,Electronics,3,876,South
Speaker,Fashion,3,416,East
Shoes,Fashion,3,1729,East
Speaker,Fashion,4,530,North
Laptop,Fashion,4,571,North
Tablet,Fashion,2,1864,North
Jeans,Fashion,3,252,South
Tablet,Electronics,2,1859,West
Camera,Fashion,1,1249,North
Headphones,Fashion,4,747,South
Shirt,Electronics,4,1597,East
Camera,Electronics,5,639,North
Jeans,Electronics,3,1393,North
Jeans,Fashion,3,1685,East
Phone,Electronics,3,1677,South
Jeans,Fashion,3,768,North
